0,1,2
0.612457,0.798836,0.43507206
0.21515001,0.54571307,0.4662702
0.57012993,0.38343486,0.2678505
0.18869987,0.66556466,0.68136245
0.7986188,0.5600624,0.59068066
0.85681725,0.52622694,0.4897097
0.28929117,0.5612478,0.584997
0.16805764,0.62655973,0.6839776
0.56533104,0.6819485,0.7305622
0.5279649,0.70446616,0.62478715
0.052433632,0.7244291,0.80047226
0.94631034,0.44722494,0.5497029
0.5774758,0.7693778,0.44570234
0.53325474,0.64782387,0.7051014
0.5433475,0.5255807,0.6059381
0.90216273,0.7048568,0.57638294
0.87446743,0.65031195,0.5700641
0.69152886,0.8903421,0.3483508
0.8853916,0.49953145,0.48399362
0.7242228,0.26865524,0.5516557
0.11646636,0.6885462,0.69379646
0.57619584,0.8370852,0.43555495
0.53967905,0.5445015,0.82759076
0.53222907,0.41161007,0.8187684
0.6047736,0.81758857,0.5442112
0.5479896,0.5378651,0.85135764
0.5225104,0.55388963,0.7721828
0.1413328,0.6422442,0.63207626
0.9859414,0.54558897,0.5076862
0.295617,0.5385768,0.5558032
0.5689174,0.73862326,0.48113164
0.52824014,0.3980982,0.859412
0.55989724,0.62622243,0.80742097
0.83676386,0.31163988,0.5211246
0.5230538,0.4349967,0.6713554
0.53705484,0.65253603,0.78960913
0.5741391,0.71150964,0.45366138
0.24689697,0.52392864,0.5456299
0.5927526,0.40838853,0.1844026
0.5156317,0.527983,0.71904147
0.5463464,0.6014504,0.8072597
0.6699876,0.395531,0.175953
0.5093658,0.5081073,0.8046752
0.14086811,0.6449054,0.64262193
0.6334237,0.8911903,0.424881
0.79441243,0.47846365,0.58734924
0.5134494,0.32819223,0.9011386
0.7048008,0.29196498,0.57195824
0.11462925,0.6767827,0.7231103
0.56685656,0.8396027,0.48762113
0.8274487,0.4602436,0.57261074
0.5560163,0.8224772,0.4991392
0.9108702,0.38953593,0.5216192
0.49723712,0.3810976,0.30608007
0.89522153,0.41534957,0.5209592
0.51037556,0.5602965,0.6851748
0.9070966,0.58199704,0.48076332
0.9625214,0.7623852,0.56213605
0.77938783,0.4765331,0.58938706
0.52920187,0.7246445,0.46650782
0.49976072,0.6640759,0.6707528
0.7130336,0.9251059,0.39592996
0.17898934,0.53542036,0.4263833
0.5663583,0.39492705,0.21984969
0.41998658,0.4298941,0.27167138
0.7071844,0.92528075,0.35984728
0.6260936,0.3821338,0.24098246
0.52290934,0.4557702,0.7289822
0.1546743,0.65123695,0.6873761
0.3506692,0.41781607,0.47596067
0.34009293,0.47436824,0.42841172
0.549196,0.6869395,0.7611519
0.5359539,0.77242905,0.61749655
0.5408628,0.8094192,0.5474231
0.2999674,0.5028438,0.3794524
0.62683886,0.4162825,0.14686091
0.9667563,0.69014984,0.53385264
0.5399332,0.7928976,0.59360003
0.5202234,0.71472025,0.5859545
0.5077167,0.5477142,0.8051246
0.12593973,0.6816611,0.7220978
0.26580063,0.47876576,0.5421182
0.509318,0.5342605,0.70596117
0.95973736,0.6745147,0.5328767
0.5188192,0.746406,0.56719804
0.5035834,0.55205977,0.78381705
0.96640974,0.6671495,0.5254235
0.28828716,0.50377554,0.5253399
0.5684832,0.73911256,0.4804092
0.8678751,0.49973938,0.49923152
0.91380006,0.5585534,0.46303865
0.32128236,0.4491853,0.36992785
0.66744554,0.84887516,0.33334973
0.3232132,0.48184878,0.41338867
0.5617505,0.71566945,0.61490256
0.57431895,0.36866584,0.2729064
0.17152411,0.5402702,0.52772987
0.70640224,0.9028229,0.33938766
0.25343066,0.5069518,0.5974826
0.5322244,0.44660425,0.8902458
0.3705781,0.40074304,0.41494304
0.8049428,0.46257558,0.52267164
0.61521226,0.22737965,0.5850517
0.7273485,0.26334012,0.56117517
0.9068169,0.38366127,0.5125947
0.53073835,0.3844418,0.86035854
0.61937547,0.83039916,0.56848526
0.67400044,0.91958666,0.40012822
0.51893544,0.36253148,0.79312265
0.5550482,0.5791572,0.76677924
0.9071609,0.54635125,0.5874827
0.54653287,0.49401256,0.7065125
0.7560771,0.37417987,0.5759641
0.8996006,0.38403532,0.55459034
0.5008595,0.55377007,0.753542
0.24923924,0.61391354,0.63103133
0.61136997,0.87286836,0.48124546
0.68696433,0.89599353,0.3779724
0.56287813,0.6222276,0.72362906
0.40136608,0.4287624,0.349414
0.20730565,0.5406299,0.62046903
0.9904505,0.5381133,0.50866383
0.5232441,0.37028778,0.83125913
0.6624524,0.40092674,0.17241026
0.71337754,0.26886928,0.57622194
0.9359066,0.6315887,0.5344832
0.14084971,0.64431137,0.5835542
0.55148995,0.6931777,0.76788193
0.6902455,0.90501946,0.36675033
0.80713403,0.35825735,0.51026696
0.53477097,0.43828517,0.7717009
0.51580155,0.47283784,0.7628064
0.82802325,0.54949194,0.5267448
0.9164938,0.5169686,0.58946353
0.50548404,0.49088112,0.74093026
0.96367925,0.5640915,0.51802063
0.57267284,0.7444963,0.71495974
0.8690443,0.6223292,0.5454319
0.51048416,0.4692876,0.6633308
0.17736901,0.6336914,0.7010804
0.37737045,0.457626,0.38415742
0.5261229,0.40447703,0.25305435
0.69787306,0.91493744,0.35671678
0.38961205,0.4356793,0.34641728
0.54509693,0.6221361,0.6151091
0.52119255,0.58912486,0.65801734
0.9703887,0.5974331,0.56536365
0.16466048,0.64014196,0.7031512
0.8991523,0.63384044,0.5472929
0.5327359,0.6634098,0.53971285
0.53233355,0.4365409,0.8924083
0.80508554,0.37192008,0.53580093
0.29297042,0.5331298,0.50634843
0.53149444,0.7169866,0.54364496
0.713862,0.29727912,0.5708391
0.24669184,0.5287287,0.49624914
0.5238985,0.64654213,0.7665885
0.5223071,0.36854738,0.32846984
0.71058506,0.23720266,0.559229
0.5492678,0.53107506,0.8561029
0.07037602,0.69764704,0.77467424
0.541831,0.6596252,0.5034452
0.15238513,0.59264266,0.5221648
0.8878958,0.37551138,0.51672
0.5873446,0.17973442,0.58051926
0.5194747,0.37522513,0.7830466
0.19390546,0.6394294,0.7063586
0.32781175,0.43351978,0.36728865
0.74468744,0.31693584,0.56299037
0.6645648,0.404882,0.15884727
0.52104753,0.72647184,0.6473327
0.6250522,0.82851535,0.5116867
0.49510723,0.46781754,0.7645851
0.58088475,0.739234,0.5857551
0.8249674,0.5406729,0.5275597
0.578258,0.7413943,0.44739258
0.5243656,0.3619368,0.84883046
0.22832173,0.5244766,0.44674996
0.8663845,0.61072314,0.5397984
0.5422631,0.40094572,0.2656294
0.5319798,0.43435127,0.894871
0.5920315,0.76840913,0.59648734
0.24583146,0.510151,0.42709446
0.5397756,0.7039456,0.6846616
0.57394385,0.7529131,0.6234324
0.9918584,0.5797297,0.5171461
0.63080055,0.8916869,0.44812524
0.5071808,0.6576477,0.55803865
0.5527343,0.72198427,0.73562664
0.57587796,0.69858694,0.7015532
0.8646212,0.4576121,0.48865676
0.53394985,0.4308187,0.91002876
0.5402801,0.7287813,0.45717096
0.8663226,0.3232064,0.50889134
0.5613988,0.75554365,0.6688869
0.18413185,0.5215192,0.4597068
0.5051126,0.5096364,0.74002
0.51309305,0.356746,0.3361594
0.7456382,0.36066177,0.5774937
0.2518075,0.6020596,0.64192635
0.6039302,0.22862841,0.5900886
0.2953549,0.5156578,0.5407372
0.20846388,0.5587998,0.6110983
0.5452773,0.575297,0.6186004
0.43214008,0.41805363,0.29292804
0.65587246,0.19561742,0.5520088
0.9262671,0.5266299,0.6048092
0.38985837,0.43098676,0.24355662
0.54650337,0.54022163,0.58965975
0.90378624,0.6393774,0.5592125
0.52388257,0.3716043,0.2784256
0.52613205,0.3737528,0.895296
0.48031646,0.41675457,0.2535086
0.9282978,0.73998696,0.5739627
0.89811134,0.36585394,0.5086281
0.40955666,0.42905015,0.35469672
0.92176443,0.6250297,0.5750137
0.77160704,0.3480669,0.5602944
0.80760247,0.538803,0.595451
0.78730613,0.45207107,0.5396955
0.5148305,0.46332532,0.6522136
0.8605167,0.36030516,0.5409255
0.69372815,0.8975111,0.36017632
0.5889914,0.84177077,0.49024126
0.52002805,0.40558508,0.71335155
0.80411613,0.35062483,0.51343465
0.72333723,0.91108274,0.32486603
0.5672451,0.8347289,0.49925402
0.50669014,0.6336641,0.748061
0.38078454,0.4779666,0.45302814
0.5287134,0.4127668,0.88946337
0.840992,0.564704,0.5219161
0.19370231,0.6472704,0.66112596
0.19666283,0.63918453,0.7072006
0.9149564,0.616376,0.5294474
0.52685976,0.49321625,0.85315895
0.4881369,0.36740425,0.2872325
0.27050233,0.4750444,0.5461455
0.6084936,0.80961245,0.5063467
0.513363,0.59649175,0.7086055
0.85260427,0.6421069,0.58135
0.95922965,0.4722105,0.4831389
0.5295599,0.47618845,0.68185663
0.5344446,0.5508333,0.82336974
0.547479,0.566908,0.5745029
0.86509603,0.60356,0.5184485
0.8175468,0.53408605,0.5528172
0.54736173,0.7526139,0.57635415
0.21267737,0.6354954,0.6656608
0.21719672,0.53871197,0.5100906
0.56911486,0.7590612,0.6838914
0.2553737,0.49666825,0.4217617
0.6150841,0.78443235,0.38467753
0.6486487,0.90977985,0.4469954
0.50574356,0.37827724,0.26914275
0.5746927,0.81791097,0.59912205
0.5659677,0.64345753,0.6730889
0.5419365,0.5616206,0.54330355
0.67466605,0.9173913,0.4445747
0.5455072,0.5459731,0.6209891
0.5034671,0.67905277,0.6582463
0.6545752,0.89353704,0.51517487
0.9262362,0.5386235,0.4873995
0.52433556,0.36798444,0.91517407
0.8178479,0.4859488,0.51585275
0.5245925,0.6415092,0.5831245
0.4324376,0.42647636,0.2840842
0.54577994,0.5522397,0.54649955
0.6618342,0.86303806,0.45532775
0.4959777,0.574141,0.72607
0.21495111,0.565813,0.491336
0.6302952,0.38964233,0.21034646
0.2738343,0.46152622,0.4934562
0.67560446,0.88676816,0.40406674
0.8568753,0.451398,0.49366993
0.58086073,0.7214973,0.71870565
0.8207493,0.5734729,0.57947737
0.55487686,0.64359736,0.46045586
0.8476586,0.4458755,0.54091877
0.42251548,0.41740015,0.29508758
0.8867286,0.53022134,0.48919678
0.35323507,0.409504,0.4541228
0.24295032,0.50845665,0.48524106
0.8527608,0.44699165,0.54423225
0.51865405,0.3585283,0.80492663
0.7685399,0.44357067,0.59137523
0.83362675,0.45834273,0.5226247
0.7158464,0.25159928,0.5576771
0.84149617,0.63860327,0.5835704
0.53936917,0.66004676,0.7826689
0.80598474,0.30414006,0.5354385
0.5687494,0.41238108,0.18697493
0.56326216,0.7768813,0.6115143
0.10001419,0.70475376,0.75863457
0.5157094,0.52272063,0.7850735
0.5246795,0.3637688,0.27933043
0.80691254,0.42797074,0.5454952
0.7998119,0.33204085,0.5498885
0.51451427,0.45829013,0.8540003
0.5528808,0.7460224,0.5642711
0.34993878,0.43789968,0.40914372
0.8654249,0.6104579,0.5204967
0.58746237,0.3800824,0.28026468
0.8137102,0.4486066,0.51158375
0.74650514,0.31952858,0.5617112
0.62240803,0.8108555,0.40411732
0.5334933,0.43657458,0.8822913
0.49298468,0.53768003,0.6500884
0.8690305,0.61550575,0.5175406
0.6726216,0.28693083,0.5841323
0.63177496,0.21499702,0.5467219
0.1407289,0.64179575,0.6083366
0.5071092,0.32440928,0.9145465
0.9613105,0.5761069,0.57084864
0.93969387,0.5583371,0.59353036
0.51775324,0.40178904,0.72496814
0.8635808,0.47182018,0.4925868
0.22288603,0.54155827,0.46918964
0.53123945,0.41731018,0.82366294
0.52731156,0.41359338,0.18720903
0.64070743,0.21999708,0.5441446
0.030587712,0.7326364,0.82395554
0.07402119,0.72349715,0.76934016
0.6177591,0.38043398,0.22881901
0.2729735,0.5054205,0.5377713
0.54615486,0.5155624,0.8537947
0.65968597,0.3931537,0.21398288
0.68289095,0.2175975,0.56066453
0.08298567,0.6817604,0.6687715
0.6393773,0.38480952,0.19826931
0.60333353,0.75569004,0.40216264
0.939228,0.49704212,0.56968254
0.60741943,0.17946786,0.58203256
0.8606581,0.3209279,0.5108994
0.54080987,0.3868172,0.3110476
0.5544919,0.6241564,0.6076716
0.6242486,0.80315286,0.39246586
0.32034278,0.49134186,0.43965468
0.9478882,0.47086123,0.54980046
0.80371875,0.35071865,0.5135571
0.90991443,0.5097303,0.5247002
0.65384525,0.83507174,0.34514952
0.5450995,0.6012251,0.8073898
0.6004498,0.74610656,0.40101358
0.5654813,0.63928455,0.7576766
0.56592953,0.730841,0.71909523
0.5482534,0.5942149,0.5316983
0.679236,0.87660706,0.34883437
0.5557695,0.67026037,0.60911137
0.49030477,0.6148203,0.72969395
0.9430111,0.4966258,0.5106661
0.9354725,0.42267168,0.523077
0.67954916,0.2944126,0.58376867
0.7643323,0.37946877,0.5723897
0.6178565,0.8728268,0.47076553
0.87684923,0.47087458,0.48124
0.51886386,0.38023123,0.7620696
0.113334805,0.67612535,0.6444386
0.78816324,0.4657744,0.5709139
0.9072584,0.5492637,0.45526046
0.53592366,0.51221377,0.67104405
0.52777696,0.35687125,0.33700404
0.5660814,0.19798623,0.591017
0.9158057,0.39778695,0.5108878
0.15626565,0.60668135,0.55718005
0.5024557,0.5379629,0.8159169
0.56336206,0.7768435,0.6176446
0.34755915,0.42283344,0.39965782
0.49536797,0.5943838,0.75660235
0.19467013,0.57014316,0.5981927
0.595788,0.375796,0.26158184
0.57029814,0.4080245,0.17555149
0.9685786,0.5166063,0.53888774
0.27525607,0.48784274,0.39526716
0.3598641,0.41782963,0.42920086
0.5631219,0.8000963,0.5999978
0.30689892,0.518749,0.5310455
0.45265356,0.424162,0.2733232
0.5399728,0.15869991,0.563837
0.42507204,0.41698635,0.24714029
0.78002185,0.40579978,0.5538846
0.5646107,0.6829625,0.6659964
0.15494497,0.63590544,0.5628542
0.5285626,0.67231435,0.5807942
0.75802284,0.38124698,0.5762519
0.43318522,0.40592808,0.3919043
0.36421028,0.43801102,0.27340177
0.551034,0.59633327,0.484854
0.7125998,0.2732901,0.5214751
0.8958499,0.51795715,0.58956844
0.49962994,0.56529737,0.7706048
0.7099913,0.91336083,0.3501116
0.20248593,0.5436927,0.50433326
0.557962,0.6628151,0.7097127
0.58088475,0.6442458,0.745616
0.17967081,0.6490881,0.6343494
0.20664819,0.5635673,0.6489732
0.66178375,0.8783495,0.37231156
0.25384384,0.5619635,0.58657825
0.23312321,0.49714547,0.5677386
0.54526645,0.5682772,0.60813165
0.82757974,0.5194032,0.5894757
0.6185578,0.40112844,0.1697385
0.59435904,0.7602595,0.4155988
0.5457162,0.6678009,0.7863674
0.819034,0.5516153,0.5473381
0.56767774,0.7543317,0.5161855
0.46318632,0.36537334,0.32429838
0.993827,0.57304007,0.5122354
0.9361869,0.6037663,0.53188556
0.5234481,0.3670235,0.85935926
0.61570877,0.80939007,0.5276446
0.9375341,0.67606896,0.558311
0.94123703,0.4659225,0.55805224
0.118397675,0.69580525,0.72524434
0.51517123,0.43481058,0.79062253
0.17043656,0.54062104,0.52731085
0.666616,0.20760478,0.5718633
0.03777598,0.7316727,0.80341995
0.84864277,0.37657738,0.5684439
0.7279796,0.23193958,0.552342
0.5174988,0.5393136,0.7096721
0.047750596,0.72332025,0.80907243
0.5037842,0.4777252,0.81713796
0.5436177,0.5566102,0.55337334
0.99150264,0.5768421,0.51709235
0.3991574,0.41234714,0.3711239
0.6093029,0.87260383,0.47665945
0.606891,0.41301176,0.16063716
0.86957324,0.65492857,0.57842994
0.4912516,0.38112125,0.34821004
0.62980694,0.8194272,0.39517662
0.36419073,0.40305045,0.4316073
0.5260537,0.5026418,0.87652564
0.9346902,0.4644373,0.5659924
0.19136871,0.56370693,0.6523708
0.6337936,0.8405465,0.5152379
0.91338545,0.53254014,0.58277607
0.33595914,0.42189223,0.4779565
0.567238,0.6356714,0.6921806
0.17870636,0.6432752,0.7043553
0.77322716,0.45684156,0.59254795
0.5452559,0.55726016,0.6067676
0.5392576,0.6735085,0.51954937
0.59954417,0.37097636,0.25771105
0.33576432,0.42444983,0.4899061
0.54041153,0.8054805,0.49963614
0.5487265,0.530982,0.85495585
0.8334947,0.5615307,0.5241414
0.20066619,0.6425777,0.63457155
0.5439705,0.5414862,0.5615812
0.5248109,0.46703064,0.8863791
0.74011874,0.30411065,0.5619332
0.56519806,0.5976642,0.7678403
0.5230515,0.4147262,0.6998649
0.43668106,0.41697204,0.28818044
0.74100584,0.9338766,0.3397813
0.8587628,0.31958145,0.5114169
0.54611015,0.6933825,0.51337314
0.2542172,0.6026162,0.6127069
0.7251552,0.9217576,0.3386313
0.8145808,0.52490634,0.59135133
0.40189898,0.39876637,0.45132437
0.37911475,0.40470335,0.42907515
0.8899147,0.34783015,0.5094401
0.3517707,0.45370626,0.5106306
0.9088002,0.50609946,0.5780981
0.63531005,0.82161707,0.44411978
0.6196621,0.2025494,0.5539593
0.97473097,0.5678155,0.51070404
0.53131324,0.47071195,0.7016359
0.6211751,0.8120542,0.5407502
0.54799217,0.54933965,0.5672272
0.5282957,0.46146995,0.7101868
0.45170283,0.39776358,0.35144085
0.32660833,0.43839377,0.503414
0.70490426,0.9021246,0.3402147
0.23989686,0.51970166,0.63525385
0.61675733,0.38449872,0.24365224
0.23673542,0.5740168,0.66665846
0.67204326,0.8777311,0.3649325
0.53764915,0.39077204,0.23356532
0.47426388,0.3696902,0.3337744
0.514468,0.48456728,0.80645764
0.5807144,0.37394837,0.26075125
0.7968358,0.41638613,0.52150095
0.0,0.7408743,0.8347919
0.21855496,0.5772046,0.5024422
0.21551421,0.5775962,0.6069392
0.29088977,0.46527275,0.5455822
0.2701955,0.46485412,0.49631327
0.63892347,0.81682694,0.3541257
0.044853155,0.72884345,0.8140843
0.9030605,0.5465005,0.5439015
0.6873617,0.8903427,0.4581018
0.85805184,0.34922457,0.5504539
0.5159306,0.5063821,0.8245967
0.6707914,0.8754958,0.36206156
0.9036712,0.51770526,0.58502465
0.81909186,0.55573034,0.5847037
0.6793187,0.8721128,0.46432725
0.63828987,0.38345087,0.21150526
0.32761538,0.45266685,0.4897083
0.5189109,0.7068317,0.59829044
0.21815042,0.6456765,0.6400187
0.7748669,0.46935344,0.59218144
0.7847306,0.45799184,0.54354805
0.83559227,0.55511,0.5240969
0.21340679,0.6298059,0.69775504
0.39832413,0.4464227,0.3785154
0.767379,0.3798914,0.57138926
0.5264593,0.6508221,0.57422596
0.6416377,0.88399816,0.38769066
0.016720278,0.737285,0.8276362
0.8425197,0.43327072,0.56890815
0.54864526,0.58401805,0.5410623
0.5410921,0.4990104,0.70119727
0.5486883,0.6255478,0.4994127
0.62594515,0.20768231,0.5490828
0.6140575,0.7882267,0.40208554
0.5609259,0.82587904,0.533704
0.81787664,0.47998688,0.5169692
0.56547576,0.8018635,0.42926246
0.8686987,0.49876836,0.5013833
0.17106783,0.6224115,0.68616587
0.5439156,0.71566373,0.67721397
0.2589808,0.4938207,0.56447786
0.522784,0.3431617,0.86565995
0.5520951,0.73052543,0.53170323
0.57588184,0.76096416,0.5093707
0.5243758,0.5526061,0.7190801
0.6575202,0.18100065,0.55668026
0.36262277,0.40481853,0.45348352
0.5294625,0.61193997,0.6689387
0.5328358,0.6397537,0.7097302
0.7105051,0.23606984,0.5635314
0.14671592,0.5698607,0.52758205
0.4733235,0.39893818,0.34652108
0.87665164,0.6476415,0.56865996
0.23858368,0.53563535,0.56474775
0.53388715,0.5371553,0.83059037
0.15626149,0.6045144,0.55127203
0.650802,0.85541916,0.44264635
0.18999934,0.584638,0.65651983
0.066111244,0.7139922,0.7628976
0.7551887,0.25460178,0.544883
0.58089393,0.73007816,0.5750856
0.5138878,0.41287038,0.19595963
0.5251453,0.37023047,0.8815878
0.7754092,0.4154247,0.5725517
0.5359338,0.4418401,0.89278364
0.4124253,0.42040768,0.3019732
0.22594908,0.50525,0.58434325
0.5163196,0.32791212,0.88706815
0.70085835,0.28664583,0.5767255
0.47814927,0.38873714,0.36464837
0.39580366,0.44590673,0.37719047
0.6291398,0.8925427,0.43029615
0.73720527,0.9307251,0.33849776
0.38707227,0.44171515,0.35977918
0.8220303,0.580193,0.5904148
0.37268212,0.4451297,0.4902717
0.61013764,0.8318143,0.4183466
0.544771,0.5661363,0.545067
0.5287407,0.42450884,0.89975154
0.94491696,0.73853916,0.5650348
0.7047666,0.2577188,0.529681
0.3714155,0.43682286,0.3897882
0.54153687,0.43829542,0.8386366
0.9607659,0.45960417,0.5008484
0.58299434,0.41443112,0.17587459
0.12752107,0.61356,0.5666482
0.86667067,0.65588295,0.57769334
0.5782398,0.15610467,0.5810343
0.7441178,0.93500227,0.33831942
0.5461528,0.5863754,0.8248499
0.5068522,0.44501796,0.7826458
0.56368643,0.784702,0.6111823
0.56557,0.7589385,0.6758972
0.691803,0.23743075,0.56819177
0.22495824,0.5479497,0.44306767
0.5191986,0.38819656,0.3383265
0.2071103,0.581356,0.63201207
0.6167256,0.8687711,0.48495018
0.90353906,0.5289894,0.4702831
0.5219219,0.7269125,0.5635964
0.5179475,0.426299,0.8036706
0.16399074,0.62949103,0.6695581
0.43202013,0.41683212,0.38809144
0.5201258,0.37447423,0.7909357
0.6062573,0.8392927,0.5158194
0.81719697,0.5704279,0.5926678
0.19108136,0.59220695,0.66538954
0.18313165,0.5638365,0.5919833
0.55533725,0.67850643,0.6000322
0.6945644,0.24400215,0.576725
0.6970767,0.88295096,0.32530865
0.5252997,0.45146924,0.73124534
0.11580122,0.66226786,0.64956677
0.96137726,0.51441324,0.5192791
0.5070493,0.7357094,0.59769505
0.9601776,0.49363098,0.54045755
0.9098119,0.5521631,0.5839391
0.6327326,0.8205916,0.5079394
0.6340817,0.17828271,0.57909435
0.51945806,0.52652043,0.7841342
0.77093244,0.41059062,0.56759953
0.72094005,0.25640634,0.5659229
0.4091175,0.39815366,0.43795028
0.37174982,0.49327254,0.47096783
0.95962304,0.6863058,0.5379153
0.1131177,0.6641243,0.6863327
0.23890008,0.5784194,0.5093804
0.056751166,0.72045016,0.7912194
0.26909187,0.48756287,0.582651
0.5184611,0.40245196,0.7143255
0.346059,0.5440548,0.4502647
0.88268465,0.3345456,0.5061865
0.005673081,0.7398993,0.83246034
0.5530343,0.5587609,0.8347031
0.44388625,0.3718661,0.29165193
0.5438439,0.65364563,0.7914659
0.38273147,0.4330222,0.3948208
0.5721926,0.6772235,0.4446132
0.52597314,0.61605287,0.7014054
0.6379354,0.41176724,0.15264288
0.91950226,0.36269704,0.5004287
0.5170174,0.39602226,0.7350433
0.44701037,0.37275547,0.2840288
0.6040992,0.41565925,0.15844725
0.9275136,0.5090711,0.523705
0.9473678,0.72448045,0.5607541
0.577541,0.70073456,0.44336793
0.88950425,0.5389026,0.49929574
0.54025227,0.40930328,0.22993656
0.39556476,0.4018306,0.40246654
0.9367229,0.6162394,0.57519835
0.5911827,0.8205076,0.6124292
0.57586783,0.7283478,0.73571557
0.8309247,0.4609396,0.5725844
0.5050548,0.5296744,0.82208055
0.528019,0.40511754,0.24613081
0.08505813,0.69580716,0.7199797
0.85948104,0.3722303,0.5707545
0.5260727,0.4815523,0.7155889
0.4457517,0.37115392,0.29153338
0.26183182,0.49431032,0.39339978
0.15597111,0.58361953,0.4996325
0.6172882,0.8688498,0.51199216
0.90272313,0.3829612,0.5475838
0.79230577,0.33425516,0.52463496
0.25473553,0.59894365,0.6353758
0.9382913,0.4370899,0.54692686
0.46697897,0.3714937,0.34035495
0.62657833,0.8179473,0.5335027
0.61085415,0.81233054,0.5044019
0.50191075,0.3994193,0.24294448
0.23810217,0.51934314,0.6261246
0.51810783,0.7447621,0.5344588
0.9186544,0.38042274,0.5151425
0.7076891,0.25378308,0.5658534
0.5204595,0.61896306,0.6389829
0.4026735,0.4220119,0.33906984
0.4811886,0.3937209,0.2925142
0.07658768,0.7079046,0.7445557
0.20449804,0.51301384,0.4546311
0.12631738,0.6815996,0.7211547
0.54768676,0.5362961,0.8265094
0.59052217,0.7439188,0.40114173
0.69342744,0.2525827,0.5302749
0.20775054,0.58110255,0.52415365
0.7436098,0.36631355,0.5806179
0.25414425,0.59856933,0.64063835
0.10663287,0.6516624,0.607867
0.25251278,0.5666028,0.5888694
0.915939,0.39567468,0.5442913
0.6516713,0.84819263,0.44783443
0.5831267,0.75370216,0.4422058
0.06177218,0.7219097,0.8097847
0.3085176,0.4664768,0.37006915
0.5519546,0.36439735,0.30121905
0.5506347,0.629326,0.49889842
0.8712846,0.34685355,0.5275052
0.53720134,0.7681035,0.62281996
0.9595089,0.4840342,0.50500566
0.8684154,0.4274106,0.583012
0.5633645,0.61834335,0.7203189
0.4486128,0.40588984,0.27972558
0.535396,0.4793033,0.6991005
0.6662671,0.86814743,0.37774906
0.17578486,0.617085,0.6832129
0.5377704,0.44412318,0.89173955
1.0,0.5697677,0.50704724
0.87333083,0.33580822,0.5158146
0.5764779,0.6455892,0.76338995
0.36837187,0.40645623,0.4343713
0.24833722,0.50675374,0.41615948
0.93752205,0.49825296,0.5734104
0.68671036,0.89066434,0.45848012
0.21324515,0.6487929,0.6325166
0.35401097,0.4594749,0.41274574
0.5968123,0.18000248,0.5600809
0.6180299,0.20181961,0.5794725
0.9003799,0.67013323,0.5634895
0.9553752,0.47321114,0.5030489
0.16163553,0.58976614,0.5715979
0.89638716,0.39536393,0.55913657
0.9502789,0.49038428,0.5582518
0.50866246,0.55241805,0.7545731
0.55055743,0.5365526,0.82721364
0.24988027,0.49235943,0.5879624
0.51252484,0.7388478,0.5655798
0.9566596,0.43538225,0.50400007
0.5514702,0.7570739,0.42017096
0.87401503,0.32603464,0.50579077
0.67471963,0.86279905,0.3333624
0.36029142,0.5287476,0.44289723
0.43493134,0.41161698,0.38937974
0.19130486,0.5864614,0.6675944
0.62264234,0.38097775,0.21685685
0.681158,0.91313183,0.38841093
0.5110198,0.48285845,0.7451601
0.40870622,0.404804,0.4364284
0.71368486,0.2703049,0.52445817
0.5875518,0.79418033,0.6673816
0.32626507,0.45509288,0.5062949
0.51732916,0.50998574,0.8276291
0.27964163,0.5253169,0.6019447
0.090311415,0.68319315,0.6800422
0.65473133,0.40677288,0.158863
0.53203136,0.554011,0.81911135
0.4865246,0.6259143,0.71113783
0.52180165,0.7073847,0.66604435
0.5256016,0.44454923,0.73087955
0.60363436,0.8592647,0.49996525
0.89718723,0.6339407,0.5507176
0.5643057,0.723721,0.68937826
0.15615474,0.6034253,0.56765777
0.6678444,0.39799848,0.1782857
0.57502896,0.21206729,0.59171236
0.15472947,0.5804236,0.56753844
0.27383193,0.48391446,0.5811707
0.6633191,0.85131323,0.34533417
0.038784374,0.7278658,0.7784735
0.7724618,0.44556397,0.58977264
0.50172114,0.3916334,0.3395108
0.6206308,0.88238823,0.45320222
0.666953,0.8542949,0.33721492
0.33137894,0.47556725,0.46166998
0.6287595,0.8129566,0.45160258
0.53803724,0.68041325,0.53405845
0.18636812,0.5211453,0.4642925
0.561112,0.1641092,0.58473545
0.5300689,0.6674611,0.5179357
0.51748216,0.7196796,0.5864806
0.6795821,0.22107126,0.56694865
0.88731766,0.4219348,0.5723208
0.71606725,0.2755994,0.520815
0.9387845,0.6008113,0.5721914
0.87411386,0.4018201,0.5308336
0.35255593,0.41000775,0.46151233
0.58938235,0.77755415,0.5716488
0.52833754,0.3803992,0.907157
0.5258537,0.50874704,0.66313887
0.53548634,0.41532394,0.8375511
0.7187439,0.93183863,0.36134043
0.5238951,0.42418572,0.6851667
0.36205867,0.4386191,0.2749481
0.8028577,0.34819227,0.5146199
0.65983236,0.87292844,0.39176193
0.8341296,0.46296123,0.5707187
0.5344271,0.5530677,0.6329172
0.3908856,0.38911664,0.44598255
0.53570247,0.48140678,0.6747843
0.72048885,0.24895738,0.5607636
0.541678,0.49237922,0.8576504
0.15045328,0.612104,0.5792163
0.527977,0.38466585,0.8442329
0.5239672,0.62273854,0.69612104
0.29406124,0.47400683,0.40116623
0.680405,0.22892721,0.56729084
0.91396475,0.52735424,0.5745077
0.983098,0.60838425,0.548864
0.3636307,0.51911736,0.4446783
